"lake","year","ba","type","size","times_treat","type_times_treat","period","event","site","tl","tlgroup","count","date","size_class"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,6,NA,"75",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,6,NA,"100",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,6,NA,"125",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,7,NA,"0",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,7,NA,"25",3,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,7,NA,"50",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,7,NA,"75",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,7,NA,"100",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,7,NA,"125",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,8,NA,"0",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,8,NA,"25",394,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,8,NA,"50",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,8,NA,"75",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,8,NA,"100",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,8,NA,"125",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,9,NA,"0",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,9,NA,"25",113,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,9,NA,"50",1,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,9,NA,"75",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,9,NA,"100",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,9,NA,"125",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,10,NA,"0",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,10,NA,"25",17,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,10,NA,"50",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,10,NA,"75",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,10,NA,"100",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,10,NA,"125",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,11,NA,"0",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,11,NA,"25",63,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,11,NA,"50",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,11,NA,"75",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,11,NA,"100",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,11,NA,"125",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,12,NA,"0",65,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,12,NA,"25",37,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,12,NA,"50",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,12,NA,"75",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,12,NA,"100",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,12,NA,"125",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,13,NA,"0",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,13,NA,"25",87,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,13,NA,"50",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,13,NA,"75",1,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,13,NA,"100",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,13,NA,"125",1,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,14,NA,"0",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,14,NA,"25",94,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,14,NA,"50",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,14,NA,"75",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,14,NA,"100",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,14,NA,"125",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,15,NA,"0",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,15,NA,"25",212,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,15,NA,"50",1,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,15,NA,"75",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,15,NA,"100",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","after",2,15,NA,"125",0,"6/9","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,1,NA,"0",37,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,1,NA,"25",218,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,1,NA,"50",31,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,1,NA,"75",3,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,1,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,1,NA,"125",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,2,NA,"0",41,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,2,NA,"25",243,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,2,NA,"50",9,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,2,NA,"75",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,2,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,2,NA,"125",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,3,NA,"0",8,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,3,NA,"25",110,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,3,NA,"50",24,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,3,NA,"75",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,3,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,3,NA,"125",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,4,NA,"0",15,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,4,NA,"25",98,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,4,NA,"50",20,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,4,NA,"75",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,4,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,4,NA,"125",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,5,NA,"0",7,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,5,NA,"25",86,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,5,NA,"50",18,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,5,NA,"75",1,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,5,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,5,NA,"125",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,6,NA,"0",40,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,6,NA,"25",69,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,6,NA,"50",19,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,6,NA,"75",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,6,NA,"100",1,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,6,NA,"125",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,7,NA,"0",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,7,NA,"25",31,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,7,NA,"50",13,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,7,NA,"75",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,7,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,7,NA,"125",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,8,NA,"0",7,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,8,NA,"25",166,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,8,NA,"50",18,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,8,NA,"75",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,8,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,8,NA,"125",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,9,NA,"0",92,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,9,NA,"25",98,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,9,NA,"50",7,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,9,NA,"75",1,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,9,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,9,NA,"125",1,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,10,NA,"0",18,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,10,NA,"25",122,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,10,NA,"50",18,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,10,NA,"75",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,10,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,10,NA,"125",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,11,NA,"0",44,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,11,NA,"25",63,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,11,NA,"50",18,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,11,NA,"75",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,11,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,11,NA,"125",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,12,NA,"0",23,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,12,NA,"25",94,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,12,NA,"50",2,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,12,NA,"75",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,12,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,12,NA,"125",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,13,NA,"0",141,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,13,NA,"25",47,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,13,NA,"50",17,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,13,NA,"75",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,13,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,13,NA,"125",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,14,NA,"0",4,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,14,NA,"25",99,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,14,NA,"50",9,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,14,NA,"75",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,14,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,14,NA,"125",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,15,NA,"0",23,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,15,NA,"25",44,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,15,NA,"50",8,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,15,NA,"75",1,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,15,NA,"100",0,"6/26","small"
"drummond1","2018","before","treat",8.7,"0","treat1","followup",3,15,NA,"125",0,"6/26","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,1,NA,"0",15,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,1,NA,"25",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,1,NA,"50",6,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,1,NA,"75",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,1,NA,"100",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,1,NA,"125",1,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,2,NA,"0",6,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,2,NA,"25",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,2,NA,"50",4,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,2,NA,"75",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,2,NA,"100",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,2,NA,"125",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,3,NA,"0",23,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,3,NA,"25",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,3,NA,"50",4,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,3,NA,"75",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,3,NA,"100",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,3,NA,"125",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,4,NA,"0",12,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,4,NA,"25",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,4,NA,"50",6,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,4,NA,"75",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,4,NA,"100",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,4,NA,"125",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,5,NA,"0",13,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,5,NA,"25",4,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,5,NA,"50",5,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,5,NA,"75",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,5,NA,"100",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,5,NA,"125",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,6,NA,"0",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,6,NA,"25",9,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,6,NA,"50",1,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,6,NA,"75",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,6,NA,"100",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,6,NA,"125",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,7,NA,"0",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,7,NA,"25",5,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,7,NA,"50",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,7,NA,"75",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,7,NA,"100",1,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,7,NA,"125",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,8,NA,"0",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,8,NA,"25",12,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,8,NA,"50",6,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,8,NA,"75",1,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,8,NA,"100",0,"5/15","small"
"drummond3","2018","before","control",8.8,"0","control","before",1,8,NA,"125",0,"5/15","small"
